4818.2,4543.4,4981.3,64981,728.45,11974,14212,9478.4,9826.9,2834.4
8074.7,4944.3,5810.2,5974.6,2080.7,10685,7599.5,5286.1,3905.5,2767.3
5525.1,5606.9,4156.3,9109.7,4048.5,6294.8,6051.8,3537.5,5056.3,4396.7
8129.1,12496,7956.8,5005.5,5955,11594,4120.6,2279.5,4500.3,5590.3
7948.9,9029.7,8417.9,8311.7,3973.3,12203,6021.6,4875.7,3107.1,4387.2
10302,15283,9885.8,4997.3,8036.7,12190,3697.5,2993.7,2994,2722.1
2414.3,2805.8,2417.4,9397,747.89,6275.8,10987,12542,20755,5806.4
8643.4,10659,7772.8,4452.5,6982.2,11843,5413.1,3737.9,3345.7,5730.5
8508.6,15832,11484,2619.4,4581.8,12886,3136.5,3569.6,3120.5,4010.6
13292,5556.4,8981,21021,2231.8,14441,18232,4329.4,3789.3,2720.7
6120.1,4239.6,5318.4,5889,1314.1,8960,6452.7,3799.1,4144.5,2577.5
12003,13155,10094,9101.6,3112.1,9975,6589.2,4353.4,6282.3,6062.6
6400,11691,8424.7,3626.5,8432.3,10079,4101,3273.6,4053.4,4824.9
13880,8589.3,7083.3,12303,2779.6,9294.6,12233,3483.3,4070.3,2581.6
8527.4,9086.9,9179.6,5381.8,2617.9,10517,6676.2,2785.6,4380.3,2553
9551.3,5867.1,8338.2,7506.1,2471.8,5935.5,3713.2,2227.8,3578.7,2753.6
4345.3,4522.9,2908.1,6547.5,2691.8,7913.7,8237.4,3770.7,11253,3133.6
12833,13139,10333,9724.5,3979.8,12559,12281,4885.7,8715.9,2251.4
11552,17699,11979,4070.6,10809,16002,4049.1,2918.2,2851,6256.8
10610,10171,10158,7234.4,4794.4,13931,7467.3,4470.3,3143,6702.7
6454,5592.7,6258.9,7906,1887.2,8784.4,8124.2,3532,7202.2,2621.3
9238.3,6596.6,7864.4,6907,2861.3,11264,5774.4,2099.2,3335.8,3380.9
12416,15537,11039,9515.4,9650.2,13407,5847.6,4217.3,4061.7,3760.2
7750.4,6559.8,7559.4,7334.3,3735.1,8434.1,3684.5,6107,3726.8,5234.7
9314.9,8979.7,10127,5185.2,4643.9,8706.6,7143.3,3545.5,3260.4,2880.4
10997,10796,9103.4,3744.4,5252.4,8827.1,5336.2,7017.8,3996.7,2991.4
8830,7468.7,12283,3212.1,3284.7,6718.6,2778.4,4517.9,2837.2,3363.2
4902.3,3901.1,4213.2,9079.7,1679.8,7495.8,5281.5,2492.7,4551.6,3022.1
3103.6,6417.2,3746,3335.7,4160.7,6533.8,3351.1,7031.8,3390.4,10539
7495.7,9975.9,6172.8,4740.9,5614.3,11512,4512.5,5141.2,3947.8,3123.2
9497.3,9744.4,9489.1,3543.2,5005,7375,4712.7,2775.1,3348.8,2764.6
6255.1,11438,6179.7,3063,3874.1,10037,5356.7,2566.3,7651.9,8408.7
15882,15101,12517,5695.3,7206.6,15721,3998.5,3184.4,2664.8,4764.6
9154.1,10522,11210,7319.4,4609.3,7707.5,6325.2,7697,4809.6,3102
11340,9486,9568.5,5835.9,6874.7,13011,6257.7,7184.6,6394.3,4743.1
11200,11768,9498.2,6542,5474,12814,5501.9,2265.8,3988.1,4486.3
14599,17152,16803,3848,7616.6,14102,3358.2,4196.5,4760.2,6669.6
13160,17353,11769,5423,10061,12201,4560.7,3732.2,3382.9,3229.2
9016.1,12127,9775.2,4578.1,8469,15765,4586.1,2394.4,2939.2,6827.6
11596,13312,12996,2561.1,5240.1,9412.5,5024.9,8018.5,3398.4,3396.6
6683.8,8609.5,7983,2694.4,4795.9,11736,2871.5,4261.3,2929.5,6927.5
4233.7,2096.4,3611.8,8105.5,535.81,4049.7,5965,7143.3,9644.4,3705.4
4065.2,2115.6,3179,11691,760.07,12482,10012,3917.8,4599.2,4532.5
15964,16832,14080,2791.5,7422.6,16388,2943.4,4095.7,3224.8,6116.3
15513,14161,14057,5382.1,8875,14985,5849.1,6507.9,3181.9,4814.6
7989.9,6638.2,7243.1,7045.7,2525.2,13017,5805.7,10489,3555.4,4490.2
7421.6,11525,11437,12841,6887.3,11651,4405.1,3822.7,3542.1,3887.3
7215.5,12682,8593.1,3385.3,9939.5,9678.7,3841.3,4822.4,3254.9,4730.4
9350.8,10703,6964.5,4375.8,4827.1,12802,7434.2,4571.3,3455.3,9471.6
11760,13853,11528,2918,8557.8,11808,4011.8,7347.6,3741.7,3220.9
6305.3,9720.4,6466.7,5123.9,7271.2,8239.2,3903,5739.4,3848.7,3890.3
10594,12418,9228.4,10568,5546.1,8700.6,3230.9,6039.6,4297.7,5809.7
8280.4,11167,8563.6,4218.5,4990.2,13164,3394.4,4794.6,4052.6,8192.5
7954.5,9169.4,7007,8535.1,5821.6,6504.9,6412.3,4409.8,4327,3624.3
14580,18772,13921,10262,11100,14577,5217.9,2753.7,3452.9,7962.3
19061,17435,13500,10884,4633.3,14950,8160.9,2106.6,5763,3165.8
7156.5,8655.1,7107.2,7237.2,3727,9399,3664.7,5228.7,4513.1,4124.8
10135,8982.5,6828.8,4756.1,5247.6,12309,4591.3,4131.6,4718.6,4674.3
6647.7,8402.5,6633.9,5035.8,3713.9,8300.8,8040.1,3053.1,4159.6,4750.2
9448.7,7251.8,7736.6,7241.9,3451.3,10720,11228,4051.8,3777.7,3025
12928,15805,13179,10380,7155.5,10759,3734.9,2453.9,3225.6,3886.2
9722.7,10671,9990.7,3867.7,6517.7,13966,2672.7,5418.8,4116.3,4531.9
7037.8,14132,7539.3,3637.3,8046.2,8435.4,3670.5,10500,3126,2884.6
13614,7918.6,9902.8,6131.5,3502.4,10719,3978.6,2757.6,2944.9,3530.5
6230.8,6881.9,5049.4,2375.8,2311.1,5352.5,4037.1,4484.1,4251.7,4303.1
5360.2,4854.6,4336.3,5495.1,1712.2,6909.1,9007.2,3901.9,3291.8,4476.2
7077.2,7339.8,6529.9,8954.8,2017.9,9183.8,6289.5,2818.9,9920.8,4758
12296,9669.4,10635,10173,3574.7,14979,7593.9,4711.8,3463.8,2393.6
9601.7,12170,6490.3,5125.2,9881.1,16762,3382.7,2264.6,3642,4597.3
7285.4,4820.3,4337,4456.9,961.52,10317,4157.4,2304.4,4770,3342.6
9328.3,7808.4,6884.4,6194.6,3421.1,9229.3,12031,4992.2,2947.8,3057.2
8949.8,12019,12006,3408.8,9958.4,10691,3976.7,3513.7,3016.9,3873.6
6288.3,6254.6,4419.8,5957.2,1635.4,8992.8,4086.1,5236.1,7490.4,3277.3
8773.5,7911.1,10042,9201.5,2588,8770.7,9661.6,2416.4,3509.7,4440.4
6233.3,6882.8,5073.7,8120.1,2815.1,9491.3,7605.2,6178.8,4006.1,5366.1
11776,10564,11200,8575,4316.4,11401,9993.6,3612.1,4476,3308.8
4549.7,11275,4483.9,3072.2,9677.2,7674.8,6816.2,3469.3,3667.1,6439.2
12285,13140,12304,3003.1,5765.3,12058,4099,5665,3448.6,3285.7
6886.4,5452.2,7627.4,16614,1696.5,9361.1,11225,3676.2,5025.5,2632.6
6272,7436.2,5680.9,4340.5,4806.6,7029.4,4214.2,2517.8,4109.8,3857
10524,16442,11303,9757.7,9869.3,9179.1,13020,4233.1,3134.5,3131.4
8993.7,11303,9677,9350.3,5660.9,10555,6612.3,1995.6,6928.8,10920
4231.9,3661.1,3926,5525.2,2181.6,5631,10451,1981.1,11332,2650.1
8856.9,10952,9308.2,5881.9,2927,9661.9,6795.3,3776.9,3233.8,3721
12686,15729,13688,5491.6,7969.6,14195,3541.9,2743.1,2914.1,4095
7110.2,4802.3,8214,4583.2,1595.8,8244.9,6001,4848.2,4424.2,3558.3
9138,10364,8498.8,2681.9,5676.6,12943,3194.4,7122,3606.8,11148
5400.8,8315.6,3617.3,3254.3,3845.5,9714.4,3627.3,3441.7,5120.3,6608.6
11974,9550.8,8058.8,7665.9,5298.2,10667,5775.1,5244,4782.5,5969.2
13637,15865,12826,3830.4,9299.8,11707,5253.3,4183.7,4523.6,3793.1
8282.7,12886,10201,3677.1,7366.4,9412.4,5467.7,3803.5,3680.2,4418.7
6447,4897.4,5181.4,8869.1,2410.8,10995,7508.5,3683.8,3861.9,2431.6
8077.3,10273,7854.5,3462.5,4171.8,8369.8,3775.2,9845.1,3773.5,5509.6
5950.6,9414.7,5357.5,4040.1,5257,10149,4642.9,22989,3261.9,3955
9855.5,11081,8581.7,2799.8,5513.6,12349,5388.3,3283.1,3392.5,3707
10111,9831.4,8025.7,12403,5894.7,9233.6,6080.7,3155.6,4731,2810.4
11800,13710,11272,8049.5,3152.8,10553,5157.4,4824.3,5406.3,3601.9
8737.8,12662,8552.3,5013.6,5145.8,9677.2,4307.1,2644.1,3653.7,2872.1
10881,11591,9556.2,3004.9,5220.6,12557,3306.9,2890.9,3037.1,5475.7
5652.5,13014,6183.8,3091.4,6633.1,8393.3,3466.3,4454.2,3154.1,3560
15482,17362,13688,7365.8,10261,14355,5358.5,4910.6,2973.9,3438.2
10058,16135,13011,4556.6,6100.8,9906.9,4880.4,5384.9,4446.4,4433.2
9712.1,15413,11573,8138,10489,11977,7249.7,3423,3573.9,5388.8
5952.6,7174.3,6115.7,5836.4,2326.3,11005,6130,3117.4,5837.7,5727.6
8718,6585.2,7055.7,5195.8,2231.4,9596,4770.8,4648.1,6604.7,4728.5
11961,13579,12307,9134.1,8410.1,14089,5855.4,4256,3968.2,5278.7
5263.2,4941.7,3067.2,3638.1,1779.1,10708,3487.9,2228.6,8365.9,7751.9
11945,10280,10579,3205,5965,11541,3362.4,5061.2,3747.9,3848
12109,11817,8856.7,3845.4,3323.5,11645,6225.4,3033.8,3843.2,2524.9
8364.5,7184.2,6070.7,6665.6,3174.3,10260,7838.7,3559.8,6216.1,5546.7
11059,7420.5,5942.1,6331.9,5118.1,10892,3028.5,4887.4,4203.3,5396.2
7280.5,9439.3,7973.1,3689.5,5864.2,9008.8,3055.7,4225.8,3750.3,3067.7
7686.2,10764,6500.8,3926.3,6315.6,14465,3430,3108.2,2748.7,5952.9
6137,4634,6489.7,8216.1,895.2,5501.4,10783,3054.5,13213,2751.4
10086,9346.6,9791.1,5941.1,4316.5,8710.6,8540.3,2836.1,4161.2,2831.8
5436.1,6038.1,4728.5,4462.7,2124.7,11800,4053.7,3109.6,4172.2,2690.5
15145,11265,12029,5189.3,4573.4,14688,9622.4,12947,6049.7,6842.7
10697,11903,11026,3865.3,3060.9,10185,3557,4085,4583.1,2701.1
8356.8,6540.3,6303.6,3542.9,1847.2,10093,4723.8,4039.7,4100,3853.6
12059,14794,8309.2,9703.6,7357,13090,6552.7,6461.6,4518.2,3057.8
7292.9,10082,8637.4,3644.3,3076.6,11746,4533.8,3434.6,6091.3,3190.6
10457,14143,9614.2,4887.4,8654.8,10542,3087.2,2480.9,3234.9,2772.7
12869,9362.2,9712.9,12966,3540.3,9377.3,13497,4935.8,7406.6,2861.9
7110.3,6140.9,6540.5,5711.5,2327.8,7985.4,4086.4,2733.7,4610,2722.8
9298.9,9880.4,6611.3,3009.1,5556.3,10662,3117.3,3078.9,3144.1,2909.5
10089,14566,8604.7,5115.6,6267.5,8838,5649.5,5297.1,4305.6,6606
7312.3,14268,7610.3,6019,8781.1,9806.5,7581.2,3779.7,4007.7,7389.8
12370,16734,14787,5882.7,9260.6,14617,5604.1,4220.7,2741.1,7912.7
5202.5,11245,3770.4,5553,2698.2,7816.5,2633.2,5292.2,4533,3405.3
6285.6,7531.1,5807.9,3326.1,4648,10752,4181.4,3952.4,3151.8,4946.3
14438,6905.8,11070,7610.5,1440.1,10669,8810.2,2627.3,34261,3208
9471,8321.3,9658.8,7350.1,4397.5,8808.6,4498.7,3480.1,3058.6,3293.7
9073.7,9699,7210.9,5530,3228.9,8293.4,6961.7,2732.8,2921.9,4550.7
9380.6,10075,8862.2,2954.7,6466.8,9950,5943.5,2922.4,3619.4,5374.4
11103,14296,10467,3359.4,9329.1,10536,3384.2,3818.9,4263.9,3255.1
9235.7,12894,11151,3207.5,4784.2,12981,3117.5,2744.8,4533.5,3629
9620.1,10670,8980.2,4147.8,6474.5,13549,4276.1,3515.2,3541.5,5566.4
19536,11556,13936,10660,4461.3,14696,5473.8,4672.8,4397.2,3553.8
9369.2,12112,10183,3825.7,5726.9,10731,3433.8,7920.4,4793.5,4512.6
9980.3,12927,8542.2,10411,9399.9,12914,6117.6,4745.9,4342,5267.9
10605,6470,7798.1,6163.2,3205.8,8549.4,10380,2843.7,4376.7,2933.7
10436,13945,11655,5305.4,5205.6,10408,4020.9,4739.2,3832.2,3350.1
4775.8,7712.5,6249.7,3833.6,5765,7435.4,10455,4917.7,2912.8,3120
10467,9897.2,5438.5,3563.7,6654.2,12202,3039.6,2712.2,3643.1,2923
12216,15358,12889,3808.4,7056.6,11868,9130.7,5815.6,4800.1,7590.8
7286.8,4571.8,7366.2,14733,1107.3,7323.1,8119.5,3559.4,5623.2,3660.5
6990,4504.8,5941.6,25475,1655.2,5107,16788,3283.2,3610.5,2524.9
10281,11394,8737,3683.6,3448.3,13570,5437.3,9633.4,4730.6,9277.3
10596,11457,10552,5613,7138.4,14672,4012.7,5710.9,3556,8662.9
8604.8,11512,5988.3,7277.9,6540.3,9070.1,16271,2940.2,2370.2,3150.2
7743,14288,7032.4,4620.5,4915.5,14086,3980.4,3408.1,3008,3669
9985.8,14159,9024.7,4133.3,8391.2,12227,3360.2,3005.4,3632.2,3802.1
8220.3,6007.3,5944.7,9632.2,2929.2,10848,7709.6,4124.2,3851,5403.2
8110.1,12984,8678.1,4820.9,6739.5,10817,3067.5,3476.8,3346.9,12412
5828.2,8925.3,5182.5,3346.8,4302.6,7264,4161.3,2513.7,4703,3243.9
5523.4,9957.9,8436.4,21566,3692.9,8721.1,15633,4424.1,4525,3258.9
12109,9821.3,11456,6042.7,5223.4,12221,7444.1,6649.6,3816.6,3015.9
10128,10225,10370,6120.7,5768.8,10364,4228,2951.3,3277.1,6844.4
6626.6,8259.1,6348.2,5602,6011.7,7147.7,4982.8,6334.3,4488.2,3883.5
7484.3,5744,7139.8,4587.8,2505.9,6573.3,6629.4,2700.7,4630.4,2904.8
11992,15949,13122,5992.2,6359.8,12796,4348.8,3987.9,4635.1,3051.3
6929.3,5757,4461.7,5858.6,3361.3,10276,2564,2489.2,3057.5,4494.6
5987.9,11966,5101.4,2038.6,7642.2,10188,3708,3338,2940.2,3172.7
5791.6,5084.2,6895.3,8892.1,2645.7,5974.9,13619,10697,4549.4,2976.2
4274.9,2679.2,2819.4,3264.6,657.34,4662.9,3793.9,7831.1,4770.1,3266.6
2712.4,1437.9,1687.6,10084,478.41,1874.9,39410,28508,4042.5,8383.3
12866,6949.9,11110,7267.7,1434.4,8068.3,3426.4,2486.9,6565.8,2874.3
9660.4,7512.2,7738.1,7470.9,3808.1,13515,3897,2317.1,4737.5,8154.5
9295.1,15421,12601,4182.3,8330.8,13797,3145.5,3236.8,4691.7,3149.6
8145.9,7068.4,7797.5,10447,2457.6,7396.2,9061.2,4802.9,2801.9,3258.1
7038.5,8241.9,7095.7,3451.8,4208.9,8012.7,3371.2,7822.5,3309.6,5160.3
9237.4,12129,6726.6,2735.7,9959.3,10459,2947.7,3758.1,3163.4,4313.9
9295.3,14942,10565,3473.6,6187.7,12585,3165.6,3742,3265.8,3886.4
12059,11819,12271,4168,5383.8,9224.6,5391.1,5405.5,2771,3758
11937,13676,8765.3,5407.7,6099.7,13392,7724.5,4308.6,4488.8,4377.1
5870.6,8785.3,5303.6,5045.6,7091.9,7132.6,3810.2,3063.9,3887.4,4001.8
10929,11881,10905,7491.9,6162,9880.8,5593.3,4931,3667.1,3388.8
8147,13796,11211,3324.4,6644.9,7844.6,3210.1,7721.7,4407,2931.7
9502.4,8750.1,8309.4,4482.2,2204.9,16447,3675.4,2231.4,6329.2,3913.7
9125.9,13018,8099.1,10292,6984.7,13876,4931,3142.8,3916,2846.4
8735,4221.4,6422.1,9179.1,1760.2,12609,11204,6648.4,9180.2,6293.3
9464.8,8869.8,10083,3047.4,5653,9540.1,3004.6,2872.6,3034,4001.2
10020,5803.9,7237.6,5261.4,1833.8,11401,7124.1,4766.4,6641.1,2872.7
5787.4,5268.2,3736.3,2688.8,2587.8,12196,4870.9,4506.7,5912.9,5053.1
9759,8352.8,10736,3433.6,3407.7,13442,4924.2,6221.3,4067.6,3517.6
3905.7,2870.1,3784.6,3274.3,1778.6,5753.7,3690,2361.6,4428.4,2472.4
9133.7,5760.7,6139.6,2613.5,1745,8071.9,6453,5190.4,7924.9,5686.3
8062.9,7680.5,7014.7,3100.9,4635.8,9575.7,2827.7,4140.6,2874.4,4909.1
6886.1,6271.3,9522,8304.5,1717.1,8362.9,9103.6,7907.4,6231.1,3039.4
9992.5,12688,9611.3,6210.8,5025.7,15239,3909.3,3613.4,3004.8,5073
8617.9,8409.1,8759.2,3675.6,4394,10775,4862.1,2565.9,2600,2647.8
9492,5193.8,9924.9,4335.4,2288,10185,5473.8,4197.7,4916.2,2171
4895.7,3101.5,3440.9,5598.7,543.25,4098.9,9986.1,4005.4,6412.6,2521.2
9117.3,10810,9510.6,4688.5,6653.3,13691,4330.6,4806.2,4629.5,8163.3
11404,9659.7,10810,4082.9,7958.3,13924,3688.9,7126.4,3372.2,6504.9
5917.1,6055.4,4414.5,4429.2,2493.3,7533.6,4466.5,2913.4,4141.6,2919.3
9880.7,11044,8571.6,11143,5428.2,8273.6,5290.9,2817.5,3428.8,3377.2
13646,12348,11545,4967.2,5919.9,13069,3295.5,5497.3,3418.5,4943
11653,10334,8163.5,4148.5,4255.7,14749,6101.4,4505.9,3594.1,2939.7
7757.1,11365,7255.1,4572.3,5435.6,11907,3458.5,2475.4,4669.6,4199.7
7840.2,8949.2,8717.1,2917.3,4943.7,9801.3,3304.3,2772.3,3257.4,2893.7
13004,10908,9388.1,2528.2,7452,14059,3936.7,2972.7,3158,3495.7
9807.3,13295,9422.3,3482.6,2825.8,10274,3353.4,4945.1,3446.8,5028.3
2746.9,2088.5,3832.5,9986.7,705.46,4464.3,11719,3791.3,3950.5,3140.3
8305.1,8738,9318.1,8401.9,2613,12618,4384.1,6012.5,5032.4,5205.6
6803.4,5294.8,5073.7,9995.7,1531.3,7647.5,9684.9,3286.8,5142.8,2132.7
8214.6,10619,8728.3,2783.6,6507.9,9131.7,3755.3,6453,3431.5,4349.9
10486,6850.1,7923,13556,2191.3,6859.9,22247,3182.9,4634.1,3646.9
7669.3,7610.2,6876.5,4370.7,3299.8,7643.6,3427.1,1814.9,4195.9,3373.6
11562,13796,8803.2,5236.9,5838.2,11877,3745.1,3320.1,3361.1,2652.7
11367,9667.7,8151.4,5075.1,4283.9,12733,7065.3,3028.9,15411,4104.1
13529,12592,15776,6505.2,3288.8,14653,4111.4,15693,4306.7,9538.3
11190,12299,10627,9021.4,7224,12914,6352.7,4851.2,5866,4409.4
9649,6794.6,5844.8,18943,2178.6,8417.5,7765.7,3794,4004.1,3209.8
7551,4874.9,3758.8,14794,1664.5,8874.5,13392,5672,7962.7,5424.1
8992,11432,7492.6,3289.5,9320.7,13118,3835.4,2560.2,3365.8,4888.4
7342.4,6465,7329.6,16942,1682.2,8763.4,18510,2995.8,5636.2,2857.7
8273.9,7371.1,5309.4,3005.4,1717.3,8294.9,12663,11143,8717.2,2800.1
7251.8,7757.1,7543.5,5028.4,4686.1,10159,5264,3716.3,2884.2,5098.8
8679.3,7472.8,6937.2,7070.9,4623.3,8679.2,4465.5,3248.7,4381.8,4381.2
9419,8374.5,9992.6,6081.5,3482.6,9126.7,4642.2,2973.5,3816.7,2811.3
12683,7330.8,10436,12741,3641.8,10406,15312,2408,4079.8,2779.6
12257,11291,12122,6895,4988.2,12068,5527.6,6730.4,4903.9,4608.9
11754,17873,10354,5345.7,7024.8,13810,3004.6,5123.6,3846.6,4357.3
6197.4,8049.5,6833.7,9537.6,4541,5761.7,9979.8,2828.9,3550.1,2988.4
8914.1,9083.5,9755.4,3021.2,4903.6,11094,3864.4,2467.2,3390.1,3335.4
12253,17019,12255,8761.7,11795,14077,5923.5,4585.9,3670.9,3813.4
9584.9,8323.8,9326.3,8493.2,2720.7,11544,5558.9,5946.6,3651.3,4606.3
9027,10226,9395.8,3285.9,4030.2,14742,3218.9,3870,4797.1,5207.2
12328,7960.6,10535,18605,4945.5,11210,10122,6038.2,3910.2,4929
13819,14684,10651,6164.2,4506.6,9942.1,4812.4,6510.1,3904.4,2321.3
8314.9,11437,8816.6,2444.3,5476.9,14621,2646.6,2913.5,4020.8,5914.6
6674.6,6110,8502.8,2083.8,2336.5,12433,2869.8,2353.8,4332.9,10748
18927,14996,16586,5284.5,7650.3,14861,3058.7,4313.1,3389.3,3504.1
11224,12177,12935,3594.6,6784.4,11797,7172.9,3935.3,3582.6,4550.4
6748.4,6978.8,5874.5,6090.4,1876,10865,6268.5,3904.8,5258.4,3005.5
15265,9241.2,10129,6580.1,4401.1,12342,5025.1,12416,3533.7,2916.9
8391.8,11760,9772.2,5004.7,6680.3,7942.3,4397.2,7169.3,3460.1,2758.6
8807.2,16013,8527.6,3295.9,10410,11093,4553.6,3325.7,3285.4,3073
13003,20342,15433,4441.2,12289,13706,4731.3,3090.7,3223.1,5042.8
4277.1,6276.3,4191.5,2197.1,4529.5,8029.4,2561.1,3999.9,2929.4,3769.3
431.03,1395.9,567.21,3217.4,754.05,718.19,3454.2,4118.6,3700.5,4547.8
7078.7,8645.5,7810.6,2722.3,2768.9,14523,3210.8,3547,5379.2,5463.4
13268,16804,13684,4138.4,7657.8,9552.8,3058.3,3089.2,2948.5,2741.9
7959,10465,6716.9,4099.8,5597.1,12127,6759.5,3151.1,3235.3,5615.8
11587,10091,11992,4540.8,5403.4,9799.5,5074.3,5484.1,3717.5,3540.2
12420,6570.1,8820.9,12163,1918.1,12421,5270.2,6259.2,5457.2,3108.2
8876.2,7135.2,6649.9,11500,3585.4,9855.8,10275,8957.2,9224.5,7697.8
11314,10421,11902,9599.2,5239.4,9209.7,5307.4,8067.8,4677.9,3275.3
9923.4,11495,9973.4,2536.3,7734.9,10859,4519.9,4346.4,3048.9,3585.8
6732.6,8937,5398.2,3921.8,3482.4,7040.1,3787.4,3947,6145.7,3434.7
8248.3,11022,7506.7,3055.9,5119.1,11109,3669.7,4302.6,5612.6,6171.6
13401,14681,10925,5166.9,6763.2,13295,7026.9,5559.7,3509.2,3299.7
9921.9,7091.8,6566.8,3058.9,2933.9,8920.7,7283.1,4450.8,4340.3,3782.6
11153,10286,8713.7,3512.5,6004.6,12747,9189,3366.8,10026,3260.4
6322.3,5378.8,5049.2,9032.3,2493.3,12342,7057.3,3163.4,5518.2,3331
7624.5,6867.1,12947,4617.2,3432.2,7004.5,6572.1,4350.4,3784.9,2722.5
11383,13414,7623.2,3540,9469,15209,3166.8,3819.4,4819.2,3555.3
11272,12287,11142,3573.9,6830.6,9183.4,2943.9,2387,3518.6,3236.5
12999,16543,11824,5468.5,6086.4,12931,5780.9,4654.2,3732.1,4572.8
7943.4,8967.6,7728.4,7545.5,5991.3,7281.1,4366.9,7127.2,4183.7,5518.5
8579.1,9213.2,7885.4,5649.2,3731.4,7802.1,4442.3,5210.4,4712.9,5511.2
10224,5191,5794.5,4895.4,1917.1,14245,5535.9,6248.3,4045.1,8657
11679,11153,10505,9244.3,6496.5,12809,5791.3,5304.6,3520.2,4573.2
11391,9867.3,10698,6901.8,6706.2,11466,4306.2,6987.5,4076.6,3707.7
8361.6,9700.9,8946.8,9933.7,5273.3,10121,5883.6,4332.2,3847.8,3474.4
13132,17462,15101,6670.7,7913.7,15262,4972.5,5890.9,3427.9,6526.1
9366.6,9262.7,8523.5,8416.2,5961.7,15164,3989.4,9353.4,3019.4,6910.3
6493.8,3695.5,5120.7,8424.6,1341.6,6188.4,6632.9,4357.2,6731.1,3327.6
8984,6663.1,8365.9,6354.7,3790.8,9218.4,7752.8,3568.6,4738.8,4008.8
8233.1,8918.9,7274.9,4194,4734.4,6321.3,6005,6388.3,3967.6,3248.4
11007,7674.9,9115.7,5344.4,2594,12254,5324.6,9887.7,8463.5,8911.8
9383.2,8682,8490.5,3574.2,2689.7,8472,4302.4,5272.5,3789.9,4941.7
13863,16461,14066,5782.9,9222.4,17606,5027.2,3809.2,3370.1,4208.3
11724,13538,13002,10655,8484.5,10885,10728,5029.8,3378.3,5650.3
7452.5,8073.5,6386.4,12535,3458.6,6076,6431.3,3238.8,2892,3392.9
9117.4,9155.1,8461.9,7681.5,4037,5176.4,8694.5,1914.6,4312.6,3538.1
4897.6,2466.7,4536.7,15591,1057.6,4858.6,10103,25154,4670.9,2703.4
13502,10929,10113,2945.9,5795,11021,5461.9,5820.6,3697.4,6120.7
11227,10865,8694.5,7316.9,6365.3,9410.2,5091,3223,3534.8,3464.1
4368.1,4864.8,4219.2,4230.4,1638.6,6861.2,3897.7,4817.1,7040,2869.4
13932,13269,10840,7996.3,8625.6,13979,6189.6,2917,5854.6,2649.2
12634,10477,11731,5355.2,5049.2,10231,5460.3,4575.5,3366.5,3101.8
14149,12607,9566.1,5885.3,5684.1,13831,4018.2,6527.1,3238.5,3439.6
9818.2,5493.3,9520.2,3082.9,2125.1,8590.4,3889.2,8283.4,5406.6,2768
10521,11964,8899.9,4836.6,8278,13438,4423.6,6672.7,3977.4,5046.6
10926,11390,11706,6942.5,6212.2,12581,4137.5,2876.2,3711.7,5444.1
5253.6,7818,5481.9,16104,3334.6,7833.5,4197.7,2962.6,3473.2,3823.6
9746.5,15206,9269.6,3715,5790.6,10523,10373,5535.5,3732.3,4056.1
9638.4,9279.5,9338.2,5672.6,3754.7,9167.1,5434.2,4852.6,3941.6,4368.8
7467.9,9822.3,8579.1,4241.6,8593.1,11037,4356.1,3562.6,3858.6,4150.2
7451.3,9860.9,7073.5,6346.5,2673,10686,5517.6,2300.4,6694.5,14777
9572.6,15195,9899.2,3640.1,7865,15142,2875.7,3053.2,3841,7689.2
10235,13501,9228.7,2862.2,3594.9,14036,3821.7,2983.2,3551,9384.6
5022.3,6826.4,4214.4,5370.8,8474.3,9217.7,4549.9,3219.2,3292.4,3959.6
8512.7,6385.7,6326.8,10424,1656.7,10757,9876.1,2812.1,7504.1,2492.5
10964,11446,8529,18481,4913.5,8921.1,4671.5,5507.6,3114.7,4067.2
7721.6,12483,5623.6,2213.9,9803.2,10840,4439.3,2248,3492.9,4066.2
9935.2,8630,8396.6,5614.8,4595,8558.1,4260.8,4850.9,3922,6100.7
3419,4272.6,3097.9,3605.8,1239.1,3845.1,5841,2242.2,6878.7,3042.5
11845,12938,10030,5896.5,8734.7,11406,3552,2656.3,3408,3137.2
12036,11969,9655.1,5749.7,4978.6,16297,3751.9,2413,3322,10461
8596.2,10864,8736.1,4007.3,4242.3,9261,2965.9,2381.1,3058.9,3040.7
3907.2,6143.5,4844.8,2703.2,2865.6,6002.4,2504.1,2175.4,2748.8,3372.7
8596.5,7975.6,5766,5316.7,4018.5,9693.7,4120.5,5532.5,3197.5,3160.8
15956,10647,11949,5056.3,4382.4,15134,3688.3,16431,5923.1,3600.9
8787.4,9418.1,6212.5,4451.9,6891.3,8049.3,6776.6,3686,4917.2,4630.3
10152,13734,11926,9084.4,8631.1,12103,5398.6,3164.5,4275.9,8201.2
12414,17555,12072,4101.8,3976.3,8454.9,3914.4,4342.4,5272.7,2867.7
10692,11812,13576,7835.8,6305.7,13050,3402.1,7101,5063.6,7156.6
3855.6,3274.2,3545.1,4111.7,2103.2,9659.9,3816,8241.4,3452.4,5482.2
7488.8,10171,9136.2,3170.2,4540.6,8921.5,3009.9,4785.5,3592.9,3473.6
7897.3,7282,6656.4,3915.7,3748.4,8801.6,5057.4,2451.6,4235.3,2374.8
10212,11548,9465.5,5071.2,8174,14939,3643,6365.7,2818.2,5625.9
10414,12796,10980,18836,9507.7,11451,7543.8,3510.1,3195.3,4055.2
